Date;Objet;Équipement;Commande;Type Générique;Valeur;Unité
2026-04-02 09:27:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,303;V
2026-04-02 09:28:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,304;V
2026-04-02 09:29:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,307;V
2026-04-02 09:30:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,303;V
2026-04-02 09:31:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,31;V
2026-04-02 09:32:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,312;V
2026-04-02 09:34:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,314;V
2026-04-02 09:35:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,317;V
2026-04-02 09:36:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,32;V
2026-04-02 09:37:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,321;V
2026-04-02 09:38:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,324;V
2026-04-02 09:39:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,326;V
2026-04-02 09:41:49;Marstek;Marstek Venus E V3;voltage cel 09;;3,327;V
2026-04-02 09:42:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,329;V
2026-04-02 09:44:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,33;V
2026-04-02 09:45:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,331;V
2026-04-02 09:46:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,332;V
2026-04-02 09:47:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,333;V
2026-04-02 09:49:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,334;V
2026-04-02 09:52:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,335;V
2026-04-02 09:56:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 09:57:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,335;V
2026-04-02 09:58:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 10:01:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,337;V
2026-04-02 10:02:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 10:03:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,335;V
2026-04-02 10:04:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,337;V
2026-04-02 10:05:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 10:06:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,335;V
2026-04-02 10:07:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 10:08:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 10:09:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,337;V
2026-04-02 10:10:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 10:11:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,337;V
2026-04-02 10:12:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 10:13:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,339;V
2026-04-02 10:14:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 10:15:48;Marstek;Marstek Venus E V3;voltage cel 09;;3,339;V
2026-04-02 10:18:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,342;V
2026-04-02 10:20:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,341;V
2026-04-02 10:21:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,343;V
2026-04-02 10:22:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,344;V
2026-04-02 10:23:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,308;V
2026-04-02 10:24:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,342;V
2026-04-02 10:25:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,345;V
2026-04-02 10:26:47;Marstek;Marstek Venus E V3;voltage cel 09;;3,32;V
2026-04-02 10:27:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,341;V
2026-04-02 10:28:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,344;V
2026-04-02 10:29:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,345;V
2026-04-02 10:31:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,346;V
2026-04-02 10:32:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,349;V
2026-04-02 10:33:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,348;V
2026-04-02 10:34:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,349;V
2026-04-02 10:35:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,35;V
2026-04-02 10:36:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,352;V
2026-04-02 10:38:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,354;V
2026-04-02 10:39:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,355;V
2026-04-02 10:40:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,353;V
2026-04-02 10:41:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,355;V
2026-04-02 10:42:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,358;V
2026-04-02 10:43:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,357;V
2026-04-02 10:44:46;Marstek;Marstek Venus E V3;voltage cel 09;;3,358;V
2026-04-02 10:45:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,36;V
2026-04-02 10:46:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,362;V
2026-04-02 10:48:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,366;V
2026-04-02 10:50:50;Marstek;Marstek Venus E V3;voltage cel 09;;3,368;V
2026-04-02 10:51:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,369;V
2026-04-02 10:53:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,368;V
2026-04-02 10:54:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,37;V
2026-04-02 10:55:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 10:56:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 10:58:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,37;V
2026-04-02 11:00:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,371;V
2026-04-02 11:01:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,37;V
2026-04-02 11:02:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,371;V
2026-04-02 11:03:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 11:04:45;Marstek;Marstek Venus E V3;voltage cel 09;;3,371;V
2026-04-02 11:05:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 11:06:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,373;V
2026-04-02 11:07:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 11:08:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,373;V
2026-04-02 11:09:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 11:10:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,373;V
2026-04-02 11:11:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 11:12:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 11:13:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,373;V
2026-04-02 11:14:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 11:15:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
2026-04-02 11:16:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,379;V
2026-04-02 11:17:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,375;V
2026-04-02 11:18:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 11:19:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 11:20:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,375;V
2026-04-02 11:21:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 11:24:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 11:25:44;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 11:26:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 11:27:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 11:28:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 11:29:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,384;V
2026-04-02 11:30:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 11:33:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,382;V
2026-04-02 11:34:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 11:36:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,384;V
2026-04-02 11:37:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 11:39:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 11:40:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 11:41:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,382;V
2026-04-02 11:45:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,386;V
2026-04-02 11:46:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 11:48:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,363;V
2026-04-02 11:49:43;Marstek;Marstek Venus E V3;voltage cel 09;;3,384;V
2026-04-02 11:50:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,388;V
2026-04-02 11:51:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 11:52:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,321;V
2026-04-02 11:53:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,314;V
2026-04-02 11:54:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,331;V
2026-04-02 11:55:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,34;V
2026-04-02 11:56:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,352;V
2026-04-02 11:57:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,347;V
2026-04-02 11:58:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,346;V
2026-04-02 11:59:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,349;V
2026-04-02 12:01:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,351;V
2026-04-02 12:02:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,35;V
2026-04-02 12:03:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,351;V
2026-04-02 12:04:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,354;V
2026-04-02 12:05:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,353;V
2026-04-02 12:07:42;Marstek;Marstek Venus E V3;voltage cel 09;;3,351;V
2026-04-02 12:08:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,352;V
2026-04-02 12:09:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,354;V
2026-04-02 12:11:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,357;V
2026-04-02 12:12:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,361;V
2026-04-02 12:13:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 12:14:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 12:15:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 12:16:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,388;V
2026-04-02 12:17:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,389;V
2026-04-02 12:18:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,39;V
2026-04-02 12:19:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,396;V
2026-04-02 12:21:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,394;V
2026-04-02 12:22:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,396;V
2026-04-02 12:23:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,399;V
2026-04-02 12:24:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,396;V
2026-04-02 12:25:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,398;V
2026-04-02 12:26:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,399;V
2026-04-02 12:28:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,398;V
2026-04-02 12:29:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,399;V
2026-04-02 12:31:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 12:32:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,402;V
2026-04-02 12:33:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,401;V
2026-04-02 12:34:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,404;V
2026-04-02 12:35:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,403;V
2026-04-02 12:36:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,405;V
2026-04-02 12:37:41;Marstek;Marstek Venus E V3;voltage cel 09;;3,401;V
2026-04-02 12:38:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,398;V
2026-04-02 12:39:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,409;V
2026-04-02 12:41:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,397;V
2026-04-02 12:42:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,395;V
2026-04-02 12:43:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,407;V
2026-04-02 12:44:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 12:45:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,411;V
2026-04-02 12:46:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,403;V
2026-04-02 12:47:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,408;V
2026-04-02 12:49:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,358;V
2026-04-02 12:50:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 12:51:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,327;V
2026-04-02 12:52:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,321;V
2026-04-02 12:53:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,316;V
2026-04-02 12:54:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,315;V
2026-04-02 12:55:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,312;V
2026-04-02 12:56:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,311;V
2026-04-02 12:57:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,335;V
2026-04-02 12:58:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,362;V
2026-04-02 12:59:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 13:00:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,382;V
2026-04-02 13:01:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,396;V
2026-04-02 13:02:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 13:03:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,404;V
2026-04-02 13:04:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,415;V
2026-04-02 13:05:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,417;V
2026-04-02 13:06:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,363;V
2026-04-02 13:07:40;Marstek;Marstek Venus E V3;voltage cel 09;;3,338;V
2026-04-02 13:08:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,329;V
2026-04-02 13:09:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,323;V
2026-04-02 13:10:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,307;V
2026-04-02 13:11:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,358;V
2026-04-02 13:12:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 13:13:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,401;V
2026-04-02 13:14:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,411;V
2026-04-02 13:15:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,421;V
2026-04-02 13:16:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,427;V
2026-04-02 13:17:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,437;V
2026-04-02 13:18:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,445;V
2026-04-02 13:19:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,455;V
2026-04-02 13:20:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,464;V
2026-04-02 13:21:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,477;V
2026-04-02 13:22:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,498;V
2026-04-02 13:23:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,526;V
2026-04-02 13:24:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,565;V
2026-04-02 13:25:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,46;V
2026-04-02 13:26:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,437;V
2026-04-02 13:27:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,423;V
2026-04-02 13:28:39;Marstek;Marstek Venus E V3;voltage cel 09;;3,414;V
2026-04-02 13:29:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,406;V
2026-04-02 13:30:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,402;V
2026-04-02 13:31:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,397;V
2026-04-02 13:32:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,394;V
2026-04-02 13:33:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,39;V
2026-04-02 13:34:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,388;V
2026-04-02 13:35:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 13:36:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 13:37:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 13:38:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,379;V
2026-04-02 13:39:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 13:40:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
2026-04-02 13:41:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,374;V
2026-04-02 13:43:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 13:44:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,371;V
2026-04-02 13:45:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,37;V
2026-04-02 13:46:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,368;V
2026-04-02 13:47:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,36;V
2026-04-02 13:48:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,344;V
2026-04-02 13:49:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,336;V
2026-04-02 13:50:38;Marstek;Marstek Venus E V3;voltage cel 09;;3,33;V
2026-04-02 13:51:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,325;V
2026-04-02 13:52:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,321;V
2026-04-02 13:53:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,316;V
2026-04-02 13:54:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,313;V
2026-04-02 13:55:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,31;V
2026-04-02 13:56:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,311;V
2026-04-02 13:57:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,308;V
2026-04-02 13:59:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,309;V
2026-04-02 14:02:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,355;V
2026-04-02 14:03:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,372;V
2026-04-02 14:04:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 14:05:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 14:06:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,435;V
2026-04-02 14:07:37;Marstek;Marstek Venus E V3;voltage cel 09;;3,507;V
2026-04-02 14:08:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,455;V
2026-04-02 14:09:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,438;V
2026-04-02 14:10:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,43;V
2026-04-02 14:11:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,426;V
2026-04-02 14:12:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,422;V
2026-04-02 14:13:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,419;V
2026-04-02 14:14:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,416;V
2026-04-02 14:15:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,414;V
2026-04-02 14:16:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,412;V
2026-04-02 14:17:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,411;V
2026-04-02 14:18:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,409;V
2026-04-02 14:19:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,408;V
2026-04-02 14:20:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,406;V
2026-04-02 14:22:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,404;V
2026-04-02 14:24:36;Marstek;Marstek Venus E V3;voltage cel 09;;3,402;V
2026-04-02 14:27:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 14:28:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,399;V
2026-04-02 14:29:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,4;V
2026-04-02 14:30:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,398;V
2026-04-02 14:31:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,399;V
2026-04-02 14:32:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,398;V
2026-04-02 14:34:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,397;V
2026-04-02 14:35:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,396;V
2026-04-02 14:37:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,395;V
2026-04-02 14:39:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,394;V
2026-04-02 14:40:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,395;V
2026-04-02 14:41:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,394;V
2026-04-02 14:42:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,393;V
2026-04-02 14:43:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,392;V
2026-04-02 14:44:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,389;V
2026-04-02 14:45:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,391;V
2026-04-02 14:46:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,39;V
2026-04-02 14:47:35;Marstek;Marstek Venus E V3;voltage cel 09;;3,391;V
2026-04-02 14:49:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,389;V
2026-04-02 14:51:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,39;V
2026-04-02 14:52:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,389;V
2026-04-02 14:55:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,388;V
2026-04-02 14:58:34;Marstek;Marstek Venus E V3;voltage cel 09;;3,387;V
2026-04-02 15:05:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 15:06:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,386;V
2026-04-02 15:08:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 15:09:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,386;V
2026-04-02 15:10:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 15:11:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,386;V
2026-04-02 15:12:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 15:13:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,384;V
2026-04-02 15:14:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,385;V
2026-04-02 15:15:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,384;V
2026-04-02 15:17:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 15:20:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,382;V
2026-04-02 15:21:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,383;V
2026-04-02 15:23:33;Marstek;Marstek Venus E V3;voltage cel 09;;3,382;V
2026-04-02 15:30:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 15:36:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,38;V
2026-04-02 15:37:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 15:38:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,38;V
2026-04-02 15:40:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 15:41:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,38;V
2026-04-02 15:42:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 15:43:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,38;V
2026-04-02 15:46:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,381;V
2026-04-02 15:47:32;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 15:48:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 15:49:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,379;V
2026-04-02 15:50:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 15:51:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,379;V
2026-04-02 15:53:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 15:56:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 15:57:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 15:58:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 16:05:31;Marstek;Marstek Venus E V3;voltage cel 09;;3,378;V
2026-04-02 16:06:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 16:07:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
2026-04-02 16:08:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 16:15:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
2026-04-02 16:16:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,377;V
2026-04-02 16:17:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
2026-04-02 16:20:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,375;V
2026-04-02 16:21:30;Marstek;Marstek Venus E V3;voltage cel 09;;3,376;V
